session_id,start_time,end_time,segment_start_m,segment_end_m,distance_m,drop_m,avg_grade_pct,steepest_100m_grade_pct,avg_speed_mps,max_speed_mps,avg_speed_mph,max_speed_mph,brake_fraction,avg_brake_signal,avg_power_proxy_W,max_power_proxy_W,energy_proxy_kJ
936,2026-07-27 18:07:32+00:00,2026-07-27 18:22:30+00:00,3550.0,4410.0,860.0,35.17682205638863,-4.090328146091701,-5.993855380962884,18.545056450663534,20.683986286146634,41.48410981268686,46.26875958783696,0.7241379310344828,28.844643320114166,2083.208269956511,3143.7574413129005,96.96877944886145
970,2026-07-27 19:02:00+00:00,2026-07-27 19:06:14+00:00,110.0,570.0,460.0,9.024421473573398,-1.9618307551246514,-3.1418272521825656,8.437635090412833,10.970860220680853,18.874452152856193,24.54111538269697,0.2553191489361702,11.80563532670504,426.2484244512425,764.2228565565124,24.876810478267167
970,2026-07-27 19:02:00+00:00,2026-07-27 19:06:14+00:00,1210.0,1500.0,290.0,7.716876106958665,-2.660991761020229,-3.649163387024686,5.882268631574951,7.988962206159472,13.158260181583195,17.870799494809127,0.23333333333333334,16.516861352871725,407.59534835859625,613.9352829368714,21.272417845203325
988,2026-07-27 19:25:15+00:00,2026-07-27 19:26:45+00:00,400.0,1390.0,990.0,26.257235985398722,-2.6522460591311843,-4.635195718394186,17.590377469934023,20.743496520520075,39.34855375343151,46.40188019085557,0.37,17.610732445312195,1265.4969027886846,2476.8307977246077,72.38095928970998
1057,2026-07-27 21:17:28+00:00,2026-07-27 21:21:25+00:00,1360.0,1770.0,410.0,7.131216430962468,-1.7393210807225532,-2.988027599372259,10.274292194633858,11.894786218148251,22.98293708534775,26.607878977604358,0.47619047619047616,14.715606889437378,497.82835866433675,922.4553422317017,19.657982525755447
1124,2026-07-28 14:59:45+00:00,2026-07-28 15:01:41+00:00,520.0,800.0,280.0,13.970035267931195,-4.989298309975427,-6.586661944348862,10.733333577466249,13.572633305899153,24.009783414160363,30.361116020712135,0.4827586206896552,18.30688942164864,1486.8975509136599,2387.5716386815575,38.50993891993181
1140,2026-07-28 15:12:49+00:00,2026-07-28 15:19:29+00:00,1350.0,1730.0,380.0,12.58741764208304,-3.312478326863958,-4.550013284051943,11.046055482279593,12.949856469822862,24.709322392357716,28.968003914242264,0.28205128205128205,4.442923422229114,942.0074804595331,1321.2939612981952,34.69860134634253
1238,2026-07-28 17:28:16+00:00,2026-07-28 17:32:47+00:00,2460.0,2750.0,290.0,5.268881685682317,-1.8168557536835575,-2.390008421944117,9.638898145629021,12.207030397406264,21.561601077373435,27.306349314169346,0.4,22.35892183172474,473.3601339459788,771.3276054595923,14.524251943568732
1276,2026-07-28 18:17:54+00:00,2026-07-28 18:19:19+00:00,220.0,560.0,340.0,10.076949978755351,-2.9638088172809858,-4.7524937527788325,10.373292205167319,12.300394568105498,23.204393801823816,27.515199015984024,0.6285714285714286,35.67081773978255,849.6742367786159,1568.2194471418995,27.778221080936788
1278,2026-07-28 18:19:21+00:00,2026-07-28 18:21:38+00:00,270.0,640.0,370.0,9.87832701971314,-2.6698181134359835,-3.8141379566686453,14.52809372080534,15.893634900635135,32.498420098437144,35.5530487218932,0.23684210526315788,9.741244647769307,991.1649332628712,1659.386391396381,27.23069504581144
1280,2026-07-28 18:21:40+00:00,2026-07-28 18:26:02+00:00,820.0,1220.0,400.0,14.186128256154547,-3.546532064038636,-5.304468434888776,13.994865929554743,17.98032405441189,31.305623500256672,40.22083942021271,0.12195121951219512,1.7578498647159377,1314.5457275530873,2050.935475371107,39.10562301219819
1280,2026-07-28 18:21:40+00:00,2026-07-28 18:26:02+00:00,1540.0,1890.0,350.0,9.881661792847297,-2.8233319408135134,-3.8024251698590206,12.0990318155856,14.775778845774294,27.064763367004293,33.05247594348223,0.4166666666666667,5.255712548331112,902.1392615279668,1260.894623106591,27.23988771478079
1286,2026-07-28 18:28:09+00:00,2026-07-28 18:37:30+00:00,1550.0,2260.0,710.0,19.891420061414692,-2.801608459354182,-6.259753058423684,9.959364681751396,12.969374830777843,22.27846430241454,29.01166524422388,0.3055555555555556,16.34406405452937,669.1984584596721,1383.4082573260632,54.832887455496355
1286,2026-07-28 18:28:09+00:00,2026-07-28 18:37:30+00:00,2690.0,3370.0,680.0,19.796705936571442,-2.911280284789918,-4.726783961860974,13.63078044874005,15.98133321952379,30.491187474812207,35.74922427416739,0.42028985507246375,9.178338701250176,1050.444773034232,1693.4185503045094,54.5717975518122
1302,2026-07-28 18:52:15+00:00,2026-07-28 18:53:34+00:00,50.0,1050.0,1000.0,16.009921147312355,-1.6009921147312354,-2.1795567349959697,18.71927563158457,19.42638410797005,41.873827021261114,43.45558363450709,0.13861386138613863,0.0,819.1902044477017,1166.998949080111,44.13310873389271
1304,2026-07-28 18:53:36+00:00,2026-07-28 18:54:15+00:00,50.0,500.0,450.0,6.013545187628523,-1.3363433750285607,-1.6883452189591424,16.537468552783128,17.064118879162834,36.99326358442897,38.171346812730036,0.391304347826087,11.06934710563934,594.7646270994944,766.0021350185489,16.576998799668665
1321,2026-07-28 19:48:57+00:00,2026-07-28 20:01:40+00:00,600.0,1130.0,530.0,16.471330488613972,-3.1077982053988626,-4.695727840178165,10.920219939537398,15.743292868406336,24.42783629996734,35.216743173779385,0.14814814814814814,2.1863482696772842,924.8565385562123,1770.2301563571502,45.405034338218165
1323,2026-07-28 20:01:42+00:00,2026-07-28 20:11:23+00:00,2080.0,3310.0,1230.0,58.04942551676356,-4.719465489167769,-7.193227279432875,14.998183773401099,17.38027529546236,33.549981597622356,38.878568574316304,0.8064516129032258,36.955781463002,1920.9838258671148,2906.9134180761666,160.01962687376562
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,770.0,980.0,210.0,8.853676775729667,-4.21603655987127,-6.075948179522811,7.83738839585069,12.916463418536242,17.531738537604443,28.89330578591679,0.7727272727272727,58.208896223880146,693.5359592158403,1161.1822726577923,24.40613393674416
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,1590.0,2320.0,730.0,23.752267682491265,-3.253735298971406,-6.101555628445368,16.538976130752523,19.65736763075994,36.996635940301815,43.97227905950237,0.32432432432432434,3.7330907820719395,1480.339504733886,3008.9134601704595,65.47573861623225
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,2410.0,3130.0,720.0,18.50637122417325,-2.570329336690729,-4.282815759096167,19.17537279598861,20.40302792775431,42.89408732101962,45.640273639393136,0.3561643835616438,9.128438159423913,1340.9364878461336,2404.6359167275955,51.01484798026823
1329,2026-07-28 20:17:01+00:00,2026-07-28 20:23:14+00:00,1430.0,3030.0,1600.0,41.10541110753948,-2.5690881942212176,-5.795975536924232,17.64192767864622,20.006937222783197,39.4638682861628,44.754243966497846,0.40372670807453415,14.845724348286167,1257.0162064727085,3169.885150873374,113.31158731315442
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,300.0,1360.0,1060.0,34.857114271554025,-3.2884070067503797,-6.044003503373062,18.106672971286716,21.211651658621484,40.503473897831775,47.44911340958635,0.1588785046728972,3.977610627860946,1570.5475952852094,2898.1191389643504,96.08746977210853
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,2700.0,3340.0,640.0,26.31427228884243,-4.11160504513163,-6.11456452097508,15.431281118284884,18.62914960742384,34.5187927663853,41.67222084695741,0.5230769230769231,23.622627358740214,1776.6931269147567,3062.721583019545,72.53818613414595
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,7320.0,7770.0,450.0,11.194388433484562,-2.4876418741076805,-4.066251215818596,9.308499589986033,12.852577081539847,20.82252055741328,28.75039612012314,0.13043478260869565,8.426392694687813,583.900149390183,933.4119036390862,30.858563099627883
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,8060.0,8630.0,570.0,20.244783070543292,-3.5517163281654898,-5.379628897663764,13.36262394796113,15.41322236503423,29.891338466269527,34.47839648584966,0.5344827586206896,17.831655276852448,1256.0741245897743,2015.0064999341528,55.806971460090345
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,9680.0,10000.0,320.0,6.477704476806707,-2.024282649002096,-3.871605934097346,7.992132976299171,12.857375717602553,17.87789230560838,28.761130363284163,0.21212121212121213,14.999987444154641,447.2379100261603,1081.31727611214,17.85650493781014
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,1280.0,1690.0,410.0,17.26198489454407,-4.210240218181481,-7.9623339156038355,14.539583781303687,17.80554504827574,32.524122631763795,39.829869918297554,0.47619047619047616,24.761983725565116,1631.329709380058,3373.4301466720844,47.58456018014913
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,1960.0,2400.0,440.0,14.027441621425794,-3.188054913960408,-7.083486094289128,13.012292191907736,13.760094937363098,29.107668646894542,30.780455747501563,0.5333333333333333,16.512677848151494,1081.5800346607934,2543.33828249555,38.668185848038554
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,3480.0,3840.0,360.0,12.071227241749398,-3.3531186782637215,-4.107544513595087,10.433347723179269,12.081905038503077,23.338734169602873,27.026451857782476,0.13513513513513514,0.3717343199481292,888.797439876341,1175.3919361111934,33.27566572687881
1445,2026-07-28 23:23:34+00:00,2026-07-28 23:24:52+00:00,150.0,700.0,550.0,22.71608768942326,-4.13019776171332,-5.386467957510206,9.727013715753325,11.043504695647846,21.758709994079556,24.70361644516787,0.6428571428571429,28.55016978360884,1084.237884373726,1478.4674479251744,62.61939448554106
